date,price,open,high,low,vol.,change %
2017-11-25,8754.7,8203.5,8762.0,8153.7,84670.0,6.75
2017-11-26,9318.4,8754.6,9474.6,8746.6,85890.0,6.44
2017-11-27,9733.2,9318.4,9733.6,9316.8,106900.0,4.45
2017-11-28,9906.0,9732.6,9969.6,9638.2,87760.0,1.78
2017-11-29,9837.9,9906.0,11417.8,8938.7,233330.0,-0.69
2017-11-30,9946.8,9848.0,10689.1,9023.8,187010.0,1.11
2017-12-01,10861.5,9947.1,10942.8,9420.9,131920.0,9.2
2017-12-02,10912.7,10861.5,11175.2,10715.5,86830.0,0.47
2017-12-03,11246.2,10912.7,11851.1,10578.4,122130.0,3.06
2017-12-04,11623.9,11244.2,11624.6,10917.8,93170.0,3.36
2017-12-05,11667.1,11624.4,11901.9,11486.1,89690.0,0.37
2017-12-06,13749.6,11667.1,13843.2,11661.8,191580.0,17.85
2017-12-07,16850.3,13750.1,16879.3,13401.6,297110.0,22.55
2017-12-08,16047.6,16868.0,17294.8,13906.1,286760.0,-4.76
2017-12-09,14843.4,16048.2,16313.2,13151.5,181980.0,-7.5
2017-12-10,15059.6,14840.0,15783.2,13031.0,201620.0,1.46
2017-12-11,16732.5,15060.5,17399.2,15024.6,159730.0,11.11
2017-12-12,17083.9,16733.3,17560.7,16254.5,132850.0,2.1
2017-12-13,16286.8,17083.9,17268.0,15669.9,155410.0,-4.67
2017-12-14,16467.9,16286.8,16941.1,16023.6,107920.0,1.11
2017-12-15,17604.8,16467.9,17987.0,16442.2,153650.0,6.9
2017-12-16,19345.5,17594.1,19587.7,17318.5,112170.0,9.89
2017-12-17,19065.7,19346.6,19870.6,18750.9,117410.0,-1.45
2017-12-18,18972.3,19065.7,19221.1,18114.4,139250.0,-0.49
2017-12-19,17523.7,18971.2,19022.0,16812.8,174540.0,-7.64
2017-12-20,16462.0,17521.7,17813.6,15642.7,227680.0,-6.06
2017-12-21,15632.1,16461.1,17301.8,14953.0,163740.0,-5.04
2017-12-22,13665.0,15632.1,15823.7,10875.7,466980.0,-12.58
2017-12-23,14396.5,13665.0,15493.2,13356.1,170170.0,5.35
2017-12-24,13790.0,14396.6,14413.7,12166.5,182420.0,-4.21
2017-12-25,13833.5,13790.0,14467.4,13010.7,107480.0,0.32
2017-12-26,15756.6,13830.2,16094.7,13748.5,143140.0,13.9
2017-12-27,15416.6,15757.0,16514.6,14534.7,138710.0,-2.16
2017-12-28,14398.7,15416.3,15505.5,13466.1,170370.0,-6.6
2017-12-29,14392.6,14398.5,15109.8,13951.1,118880.0,-0.04
2017-12-30,12531.5,14392.1,14461.5,11962.1,182070.0,-12.93
2017-12-31,13850.4,12532.4,14241.8,12359.4,111270.0,10.52
2018-01-01,13444.9,13850.5,13921.5,12877.7,78430.0,-2.93
2018-01-02,14754.1,13444.9,15306.1,12934.2,137730.0,9.74
2018-01-03,15156.6,14754.1,15435.0,14579.7,106540.0,2.73
2018-01-04,15180.1,15156.5,15408.7,14244.7,110970.0,0.15
2018-01-05,16954.8,15180.1,17126.9,14832.4,141960.0,11.69
2018-01-06,17172.3,16954.8,17252.8,16286.6,83930.0,1.28
2018-01-07,16228.2,17174.5,17184.8,15791.1,79010.0,-5.5
2018-01-08,14976.2,16228.3,16302.9,13902.3,142450.0,-7.71
2018-01-09,14778.5,14976.2,15324.6,14613.4,71400.0,-1.32
2018-01-10,15043.0,14778.5,15045.4,13613.1,87070.0,1.79
2018-01-11,13535.4,15046.7,15109.1,13048.3,167810.0,-10.02
2018-01-12,13886.7,13529.2,14176.4,13410.0,82370.0,2.6
2018-01-13,14292.2,13896.0,14640.7,13888.2,61140.0,2.92
2018-01-14,13695.2,14291.9,14446.1,13094.7,85120.0,-4.18
2018-01-15,13697.5,13695.5,14396.6,13475.4,73270.0,0.02
2018-01-16,11362.0,13704.4,13711.0,10050.7,317100.0,-17.05
2018-01-17,11192.3,11357.7,11769.6,9271.3,361800.0,-1.49
2018-01-18,11245.4,11202.0,12004.7,10660.2,242450.0,0.47
2018-01-19,11580.2,11229.6,11973.2,10901.5,170740.0,2.98
2018-01-20,12858.9,11579.2,13082.2,11567.3,143900.0,11.04
2018-01-21,11594.9,12857.1,12860.2,11164.5,206960.0,-9.83
2018-01-22,10864.8,11597.5,11970.9,10136.8,201730.0,-6.3
2018-01-23,10903.2,10869.0,11438.0,10056.6,188370.0,0.35
2018-01-24,11452.3,10899.4,11549.5,10584.5,136060.0,5.04
2018-01-25,11203.0,11439.9,11740.9,10983.8,181810.0,-2.18
2018-01-26,11118.1,11203.1,11655.3,10389.4,253910.0,-0.76
2018-01-27,11467.5,11118.0,11621.7,10908.4,163490.0,3.14
2018-01-28,11795.1,11471.2,12112.7,11433.3,154630.0,2.86
2018-01-29,11244.8,11794.9,11888.1,11119.0,137420.0,-4.67
2018-01-30,10166.0,11244.5,11277.2,9917.7,264720.0,-9.59
2018-01-31,10265.4,10166.3,10397.7,9742.2,208470.0,0.98
2018-02-01,9181.1,10266.2,10303.0,8789.2,358400.0,-10.56
2018-02-02,8893.2,9179.8,9201.4,7915.8,519400.0,-3.14
2018-02-03,9241.1,8894.4,9506.9,8249.3,248710.0,3.91
2018-02-04,8222.2,9241.5,9382.1,7932.1,280940.0,-11.03
2018-02-05,6938.5,8220.8,8383.2,6651.9,593890.0,-15.61
2018-02-06,7701.2,6939.3,7896.2,5996.6,886880.0,10.99
2018-02-07,7594.7,7693.8,8536.5,7196.6,445620.0,-1.38
2018-02-08,8164.2,7595.1,8489.9,7595.1,296100.0,7.5
2018-02-09,8699.8,8163.6,8735.6,7784.6,233940.0,6.56
2018-02-10,8559.6,8697.3,9066.6,8172.2,263530.0,-1.61
2018-02-11,8081.9,8559.7,8564.2,7843.7,236200.0,-5.58
2018-02-12,8903.5,8083.6,8984.9,8083.6,238670.0,10.17
2018-02-13,8539.2,8906.2,8942.7,8378.0,195870.0,-4.09
2018-02-14,9476.3,8542.6,9500.0,8541.6,246880.0,10.97
2018-02-15,10037.3,9475.6,10206.8,9348.5,291280.0,5.92
2018-02-16,10178.7,10031.3,10294.3,9707.7,206440.0,1.41
2018-02-17,11073.5,10177.3,11095.9,10070.9,224760.0,8.79
2018-02-18,10398.8,11073.7,11271.6,10137.2,288910.0,-6.09
2018-02-19,11169.4,10396.6,11250.5,10324.8,215200.0,7.41
2018-02-20,11238.7,11169.7,11791.5,11119.9,267560.0,0.62
2018-02-21,10473.0,11240.9,11289.7,10252.2,327140.0,-6.81
2018-02-22,9841.7,10470.1,10930.2,9743.9,316630.0,-6.03
2018-02-23,10170.4,9840.6,10419.1,9597.8,271500.0,3.34
2018-02-24,9704.3,10163.8,10506.1,9394.5,239160.0,-4.58
2018-02-25,9585.2,9703.1,9860.3,9330.1,196490.0,-1.23
2018-02-26,10285.1,9590.9,10378.4,9410.3,235940.0,7.3
2018-02-27,10594.4,10287.8,10867.2,10120.5,202580.0,3.01
2018-02-28,10333.9,10584.4,11070.7,10303.4,215220.0,-2.46
2018-03-01,10904.5,10335.1,11047.8,10248.7,188770.0,5.52
2018-03-02,10827.7,10904.5,11167.0,10677.1,201690.0,-0.7
2018-03-03,11402.3,10822.5,11420.7,9585.5,172200.0,5.31
2018-03-04,11416.5,11402.8,11490.3,10878.4,156400.0,0.12
2018-03-05,11330.6,11415.7,11506.9,11281.2,162110.0,-0.75
2018-03-06,10675.1,11314.2,11316.4,10412.0,230650.0,-5.78
2018-03-07,9902.9,10779.0,10899.0,9422.1,284540.0,-7.23
2018-03-08,9300.0,9910.7,10109.0,9037.0,256260.0,-6.09
2018-03-09,9217.0,9301.9,9420.5,8351.0,371460.0,-0.89
2018-03-10,8762.0,9216.2,9500.0,8691.1,198730.0,-4.94
2018-03-11,9529.6,8732.2,9719.6,8516.4,266590.0,8.76
2018-03-12,9137.4,9535.8,9892.2,8804.1,257910.00000000003,-4.12
2018-03-13,9154.9,9138.7,9482.0,8875.1,239460.0,0.19
2018-03-14,8210.6,9154.9,9353.4,7958.5,305450.0,-10.32
2018-03-15,8264.4,8210.2,8427.0,7691.7,326530.0,0.66
2018-03-16,8289.2,8264.3,8604.8,7929.1,236130.0,0.3
2018-03-17,7874.9,8198.0,8344.8,7760.2,208050.0,-5.0
2018-03-18,8201.2,7873.2,8283.6,7323.3,348020.0,4.14
2018-03-19,8616.8,8200.9,8698.3,8127.7,316960.0,5.07
2018-03-20,8912.6,8614.1,9039.6,8326.8,253440.0,3.43
2018-03-21,8905.9,8912.4,9173.4,8775.1,218190.0,-0.08
2018-03-22,8726.2,8903.7,9096.2,8499.1,223010.0,-2.02
2018-03-23,8916.8,8725.3,8917.0,8305.6,210110.0,2.18
2018-03-24,8547.4,8917.3,9008.8,8523.6,177430.0,-4.14
2018-03-25,8473.2,8549.1,8679.0,8392.2,149520.0,-0.87
2018-03-26,8143.5,8474.0,8515.7,7865.9,247180.0,-3.89
2018-03-27,7801.7,8146.5,8218.3,7760.6,223100.0,-4.2
2018-03-28,7954.9,7803.0,8110.4,7754.5,167360.0,1.96
2018-03-29,7129.2,7955.2,7980.7,6954.9,348750.0,-10.38
2018-03-30,6853.7,7132.4,7288.1,6603.8,417310.0,-3.86
2018-03-31,6938.2,6856.5,7221.5,6804.9,245300.0,1.23
2018-04-01,6825.2,6939.1,7047.7,6460.1,257529.99999999997,-1.63
2018-04-02,7068.4,6825.4,7121.3,6787.6,199310.0,3.56
2018-04-03,7424.2,7067.2,7519.3,7032.9,230800.0,5.03
2018-04-04,6808.9,7423.8,7432.9,6726.9,239510.0,-8.29
2018-04-05,6782.0,6808.7,6918.2,6592.5,221700.0,-0.4
2018-04-06,6624.3,6783.7,6859.7,6523.4,174900.0,-2.33
2018-04-07,6905.7,6624.5,7071.9,6616.1,177100.0,4.25
2018-04-08,7030.5,6905.9,7113.4,6903.9,132510.0,1.81
2018-04-09,6781.9,7035.7,7192.5,6633.2,241190.0,-3.54
2018-04-10,6854.8,6782.6,6899.5,6671.6,134230.0,1.08
2018-04-11,6962.1,6855.6,6988.6,6818.4,142070.0,1.56
2018-04-12,7926.6,6963.3,8009.6,6779.3,398300.0,13.85
2018-04-13,7887.4,7926.9,8228.0,7756.6,296950.0,-0.49
2018-04-14,8004.4,7891.1,8180.2,7839.3,164710.0,1.48
2018-04-15,8363.6,8004.6,8411.5,8004.6,160260.0,4.49
2018-04-16,8070.0,8362.2,8412.9,7908.5,197700.0,-3.51
2018-04-17,7908.6,8070.0,8171.7,7852.8,162590.0,-2.0
2018-04-18,8178.4,7908.5,8227.6,7895.3,163260.0,3.41
2018-04-19,8290.8,8179.0,8303.7,8126.7,155080.0,1.37
2018-04-20,8867.0,8292.3,8926.2,8224.5,225960.0,6.95
2018-04-21,8923.1,8867.0,9027.7,8614.5,206010.0,0.63
2018-04-22,8806.7,8923.6,9022.3,8766.5,161890.0,-1.3
2018-04-23,8952.8,8809.3,9001.0,8785.3,147540.0,1.66
2018-04-24,9645.3,8952.7,9734.8,8937.0,260790.00000000003,7.73
2018-04-25,8873.1,9645.0,9753.1,8768.1,395670.0,-8.01
2018-04-26,9287.0,8874.5,9303.6,8669.8,248390.0,4.67
2018-04-27,8940.9,9282.8,9386.3,8920.2,184910.0,-3.73
2018-04-28,9352.4,8940.8,9428.9,8895.5,199780.0,4.6
2018-04-29,9415.1,9352.2,9565.1,9182.8,184720.0,0.67
2018-04-30,9245.1,9415.8,9456.7,9135.4,156830.0,-1.8
2018-05-01,9074.9,9245.1,9245.1,8851.0,173350.0,-1.84
2018-05-02,9243.2,9076.8,9265.7,8991.9,137480.0,1.85
2018-05-03,9749.7,9244.2,9809.4,9171.4,201180.0,5.48
2018-05-04,9708.6,9747.6,9800.9,9549.0,161550.0,-0.42
2018-05-05,9853.5,9709.5,9992.8,9691.3,158450.0,1.49
2018-05-06,9656.4,9859.6,9957.7,9446.7,150950.0,-2.0
2018-05-07,9431.6,9651.1,9675.6,9204.2,165080.0,-2.33
2018-05-08,9196.4,9373.9,9404.4,9079.8,157450.0,-2.49
2018-05-09,9319.1,9194.9,9377.9,8988.0,147890.0,1.33
2018-05-10,9025.7,9319.2,9393.3,9013.4,152710.0,-3.15
2018-05-11,8408.3,9026.0,9028.7,8359.6,270620.0,-6.84
2018-05-12,8459.5,8409.6,8646.1,8184.1,210870.0,0.61
2018-05-13,8693.5,8489.1,8758.4,8330.0,149800.0,2.77
2018-05-14,8674.1,8693.4,8878.3,8305.1,212050.0,-0.22
2018-05-15,8477.0,8674.0,8842.1,8436.5,179620.0,-2.27
2018-05-16,8344.4,8477.0,8496.4,8120.1,188030.0,-1.56
2018-05-17,8063.0,8344.6,8458.7,8022.3,154360.0,-3.37
2018-05-18,8245.7,8064.4,8273.6,7939.8,150320.0,2.27
2018-05-19,8245.1,8244.7,8389.1,8153.2,107890.0,-0.01
2018-05-20,8529.0,8243.9,8580.4,8184.7,113760.0,3.44
2018-05-21,8403.3,8529.5,8550.6,8375.5,115520.0,-1.47
2018-05-22,8006.0,8403.8,8414.5,7979.3,137510.0,-4.73
2018-05-23,7512.3,8005.7,8047.4,7467.6,237600.0,-6.17
2018-05-24,7592.9,7512.3,7736.6,7293.4,211110.0,1.07
2018-05-25,7477.7,7593.9,7653.4,7355.6,161820.0,-1.52
2018-05-26,7361.3,7478.5,7619.3,7331.5,103070.0,-1.56
2018-05-27,7366.7,7361.9,7411.8,7267.5,103290.0,0.07
2018-05-28,7119.3,7367.3,7446.9,7090.6,152290.0,-3.36
2018-05-29,7467.7,7119.3,7533.0,7069.8,186970.0,4.89
2018-05-30,7400.1,7469.2,7565.2,7306.8,140370.0,-0.91
2018-05-31,7502.6,7400.8,7611.9,7355.0,144520.0,1.39
2018-06-01,7530.8,7502.5,7610.4,7375.8,135920.0,0.38
2018-06-02,7646.6,7530.8,7694.5,7467.9,121180.0,1.54
2018-06-03,7729.3,7646.6,7775.0,7611.3,116680.0,1.08
2018-06-04,7504.3,7729.3,7759.9,7468.4,141010.0,-2.91
2018-06-05,7631.5,7507.4,7672.6,7391.0,145230.0,1.69
2018-06-06,7661.0,7631.5,7699.1,7504.4,130660.0,0.39
2018-06-07,7697.8,7661.0,7754.7,7657.7,124000.0,0.48
2018-06-08,7622.1,7697.9,7710.5,7556.9,112880.0,-0.98
2018-06-09,7515.8,7622.1,7689.0,7493.3,97560.0,-1.4
2018-06-10,6775.1,7515.8,7516.3,6668.1,275690.0,-9.85
2018-06-11,6885.9,6775.2,6910.8,6657.2,174880.0,1.64
2018-06-12,6558.2,6885.9,6887.2,6476.0,178260.0,-4.76
2018-06-13,6312.3,6558.5,6624.6,6129.1,237480.0,-3.75
2018-06-14,6647.1,6312.3,6711.5,6283.6,201540.0,5.3
2018-06-15,6410.3,6647.3,6655.8,6395.7,143530.0,-3.56
2018-06-16,6505.8,6410.0,6564.2,6358.0,108790.0,1.49
2018-06-17,6460.3,6505.8,6593.0,6452.1,90670.0,-0.7
2018-06-18,6719.8,6460.5,6794.5,6410.9,135700.0,4.02
2018-06-19,6752.4,6719.8,6839.5,6681.5,120540.0,0.49
2018-06-20,6765.4,6752.3,6812.7,6575.1,121480.0,0.19
2018-06-21,6728.0,6765.8,6797.5,6695.1,99290.0,-0.55
2018-06-22,6055.7,6728.2,6739.7,5955.0,278220.0,-9.99
2018-06-23,6167.3,6055.2,6259.0,6032.8,142900.0,1.84
2018-06-24,6154.6,6167.9,6248.3,5785.3,240600.0,-0.21
2018-06-25,6256.6,6155.1,6331.2,6101.7,210690.0,1.66
2018-06-26,6082.1,6256.9,6267.7,6060.0,176660.0,-2.79
2018-06-27,6154.9,6081.1,6187.3,6025.4,133420.0,1.2
2018-06-28,5883.5,6154.9,6178.4,5854.0,156050.0,-4.41
2018-06-29,6213.3,5883.2,6284.9,5818.5,206960.0,5.61
2018-06-30,6398.9,6213.4,6498.5,6204.0,189330.0,2.99
2018-07-01,6366.8,6398.5,6445.1,6284.7,128509.99999999999,-0.5
2018-07-02,6619.5,6349.1,6680.0,6275.0,179920.0,3.97
2018-07-03,6513.5,6618.6,6676.6,6513.5,150190.0,-1.6
2018-07-04,6598.4,6513.8,6774.5,6442.3,143040.0,1.3
2018-07-05,6546.5,6598.0,6693.6,6466.1,166180.0,-0.79
2018-07-06,6617.7,6546.5,6638.2,6458.3,132690.0,1.09
2018-07-07,6765.5,6617.7,6805.9,6531.1,114570.0,2.23
2018-07-08,6714.8,6765.4,6784.0,6694.3,267600.0,-0.75
2018-07-09,6667.1,6715.1,6793.8,6637.7,289480.0,-0.71
2018-07-10,6307.2,6668.4,6686.8,6291.5,315270.0,-5.4
2018-07-11,6389.1,6307.2,6409.7,6296.6,243820.0,1.3
2018-07-12,6250.6,6389.1,6389.4,6088.8,289240.0,-2.17
2018-07-13,6230.2,6250.8,6333.8,6144.5,233220.0,-0.33
2018-07-14,6254.8,6229.5,6313.5,6192.5,243710.0,0.4
2018-07-15,6362.9,6254.8,6399.6,6238.5,180670.0,1.73
2018-07-16,6729.9,6362.8,6749.2,6344.1,312120.0,5.77
2018-07-17,7322.0,6729.8,7453.2,6666.0,337750.0,8.8
2018-07-18,7383.6,7321.6,7581.2,7249.3,333320.0,0.84
2018-07-19,7477.5,7383.9,7558.4,7288.8,247250.0,1.27
2018-07-20,7339.4,7477.6,7683.6,7292.0,258850.00000000003,-1.85
2018-07-21,7408.7,7339.3,7460.8,7223.5,160770.0,0.95
2018-07-22,7412.3,7409.0,7575.3,7343.7,204160.0,0.05
2018-07-23,7723.0,7412.4,7809.6,7379.2,272150.0,4.19
2018-07-24,8407.0,7723.1,8479.8,7701.9,345320.0,8.86
2018-07-25,8173.7,8404.9,8484.6,8062.1,269230.0,-2.78
2018-07-26,7937.0,8173.9,8304.3,7861.0,235450.0,-2.9
2018-07-27,8187.4,7936.9,8273.8,7808.3,243220.0,3.15
2018-07-28,8234.1,8186.8,8234.1,8077.4,147140.0,0.57
2018-07-29,8215.6,8231.5,8275.4,8113.3,155240.0,-0.22
2018-07-30,8177.1,8214.7,8262.0,7874.4,242210.0,-0.47
2018-07-31,7729.4,8176.4,8176.5,7649.8,266940.0,-5.48
2018-08-01,7606.4,7728.5,7753.2,7449.2,237690.0,-1.59
2018-08-02,7535.6,7606.4,7701.4,7470.6,216340.0,-0.93
2018-08-03,7419.0,7535.6,7535.6,7293.5,226460.0,-1.55
2018-08-04,7014.3,7418.9,7484.2,6949.7,222570.0,-5.46
2018-08-05,7027.1,7014.0,7087.6,6887.9,177640.0,0.18
2018-08-06,6943.6,7027.8,7143.6,6852.5,168870.0,-1.19
2018-08-07,6724.9,6943.6,7149.7,6689.9,232480.0,-3.15
2018-08-08,6283.6,6725.2,6725.2,6138.8,311540.0,-6.56
2018-08-09,6538.8,6283.7,6620.2,6197.0,237660.0,4.06
2018-08-10,6152.3,6539.5,6570.2,6043.4,298820.0,-5.91
2018-08-11,6231.6,6152.8,6469.6,6009.8,247340.0,1.29
2018-08-12,6313.0,6232.1,6453.0,6169.8,216330.0,1.31
2018-08-13,6255.3,6313.0,6524.1,6159.6,234090.0,-0.91
2018-08-14,6190.2,6255.3,6255.3,5898.3,3660000.0,-1.04
2018-08-15,6256.9,6190.2,6592.8,6177.9,3740000.0,1.08
2018-08-16,6306.7,6256.9,6470.9,6249.8,3500000.0,0.8
2018-08-17,6581.7,6306.7,6581.7,6291.8,3200000.0,4.36
2018-08-18,6379.1,6581.8,6626.4,6295.5,3150000.0,-3.08
2018-08-19,6481.5,6379.1,6534.8,6316.0,2710000.0,1.61
2018-08-20,6268.1,6474.2,6516.4,6255.9,3100000.0,-3.29
2018-08-21,6482.2,6268.1,6484.1,6257.4,1460000.0,3.41
2018-08-22,6359.6,6482.2,6840.8,6304.8,3630000.0,-1.89
2018-08-23,6521.2,6359.9,6550.2,6359.2,2760000.0,2.54
2018-08-24,6680.4,6521.2,6721.2,6472.8,3700000.0,2.44
2018-08-25,6734.8,6680.6,6783.4,6655.3,3590000.0,0.81
2018-08-26,6712.7,6734.9,6892.7,6573.1,3370000.0,-0.33
2018-08-27,6897.6,6712.7,6902.9,6650.4,3260000.0,2.75
2018-08-28,7074.6,6897.6,7129.7,6861.2,3790000.0,2.57
2018-08-29,7029.1,7074.6,7121.4,6926.7,4110000.0000000005,-0.64
2018-08-30,6993.7,7029.2,7050.2,6798.0,3740000.0,-0.5
2018-08-31,7033.8,6993.7,7080.2,6698.0,4210000.0,0.57
2018-09-01,7189.6,7032.4,7264.3,7020.4,3520000.0,2.21
2018-09-02,7293.9,7189.6,7334.8,7117.3,3900000.0,1.45
